Fecha,Hora,Generación Nacional,Importación,Exportación,Temperatura
05/12/2017,16,658.45,256.69,0.00,30.0
05/12/2017,17,597.56,292.54,0.00,28.5
05/12/2017,18,824.82,128.43,0.00,26.5
05/12/2017,19,804.70,128.47,0.00,25.0
05/12/2017,20,753.53,128.61,0.00,25.0
05/12/2017,21,679.53,128.74,0.00,25.0
05/12/2017,22,535.22,208.94,31.41,24.5
05/12/2017,23,468.93,208.93,31.35,23.5
06/12/2017,0,431.75,208.79,30.37,22.5
06/12/2017,1,441.60,208.80,60.01,21.5
06/12/2017,2,432.43,208.78,59.98,20.5
06/12/2017,3,423.49,208.77,59.97,19.5
06/12/2017,4,444.46,208.77,59.95,19.0
06/12/2017,5,473.80,208.87,60.18,20.0
06/12/2017,6,403.53,257.66,0.00,21.0
06/12/2017,7,482.81,257.95,0.00,22.0
06/12/2017,8,572.29,257.77,0.00,24.0
06/12/2017,9,630.75,257.81,0.00,25.5
06/12/2017,10,664.04,257.36,0.00,27.0
06/12/2017,11,677.33,257.63,0.00,28.0
06/12/2017,12,667.70,257.65,0.00,29.0
06/12/2017,13,708.53,257.69,0.00,30.0
06/12/2017,14,731.81,257.41,0.00,30.5
06/12/2017,15,723.48,257.16,0.00,30.5
06/12/2017,16,666.50,257.16,0.00,30.0
06/12/2017,17,616.43,268.24,0.00,29.0
06/12/2017,18,840.41,119.31,0.00,27.0
06/12/2017,19,823.57,119.24,0.00,26.0
06/12/2017,20,774.92,119.19,0.00,25.5
06/12/2017,21,700.29,119.17,0.00,25.0
06/12/2017,22,546.18,208.96,30.97,24.5
06/12/2017,23,486.53,208.89,30.95,23.5
07/12/2017,0,446.64,206.52,28.53,22.5
07/12/2017,1,457.08,199.82,51.47,21.5
07/12/2017,2,442.26,199.82,51.47,20.5
07/12/2017,3,439.43,199.81,51.46,19.5
07/12/2017,4,459.34,199.81,51.51,19.0
07/12/2017,5,487.83,199.87,51.66,20.0
07/12/2017,6,418.68,257.59,0.00,21.5
07/12/2017,7,495.08,257.85,0.00,22.5
07/12/2017,8,589.68,258.04,0.00,24.5
07/12/2017,9,645.20,258.05,0.00,26.0
07/12/2017,10,684.25,257.27,0.00,27.0
07/12/2017,11,710.49,257.48,0.00,29.0
07/12/2017,12,689.84,257.42,0.00,30.5
07/12/2017,13,724.18,257.19,0.00,31.0
07/12/2017,14,727.80,256.88,0.00,31.0
07/12/2017,15,708.03,256.84,0.00,30.0
07/12/2017,16,656.88,257.07,0.00,27.5
07/12/2017,17,621.48,267.53,0.00,24.0
07/12/2017,18,815.95,122.96,0.00,23.0
07/12/2017,19,798.81,119.32,0.00,23.5
07/12/2017,20,745.30,119.38,0.00,22.5
07/12/2017,21,675.33,119.42,0.00,22.0
07/12/2017,22,526.63,215.37,37.40,22.0
07/12/2017,23,469.35,215.30,37.28,22.0
08/12/2017,0,437.07,209.88,31.85,22.0
08/12/2017,1,446.99,208.89,60.40,21.5
08/12/2017,2,436.54,208.87,60.38,21.0
08/12/2017,3,433.65,208.85,60.39,21.0
08/12/2017,4,445.83,208.84,60.38,21.0
08/12/2017,5,486.02,208.90,60.56,20.5
08/12/2017,6,418.18,257.33,0.00,20.0
08/12/2017,7,482.84,257.55,0.00,21.5
08/12/2017,8,576.03,257.01,0.00,23.5
08/12/2017,9,637.35,251.75,0.00,25.0
08/12/2017,10,675.54,251.73,0.00,27.0
08/12/2017,11,692.44,251.73,0.00,28.0
08/12/2017,12,663.70,251.73,0.00,28.5
08/12/2017,13,679.47,251.75,0.00,28.5
08/12/2017,14,679.73,251.75,0.00,28.5
08/12/2017,15,674.17,251.88,0.00,28.0
08/12/2017,16,620.07,242.44,0.00,26.0
08/12/2017,17,607.02,251.83,0.00,24.5
08/12/2017,18,798.26,128.36,0.35,23.5
08/12/2017,19,776.66,128.29,0.00,23.0
08/12/2017,20,733.03,128.47,0.00,22.5
08/12/2017,21,665.25,128.38,0.00,22.0
08/12/2017,22,530.35,224.35,46.30,22.5
08/12/2017,23,472.54,224.28,46.29,22.0
09/12/2017,0,461.06,201.03,52.49,20.5
09/12/2017,1,434.75,201.01,52.45,20.0
09/12/2017,2,426.24,200.95,52.33,20.0
09/12/2017,3,422.85,200.96,52.30,20.0
09/12/2017,4,434.08,200.90,52.24,20.0
09/12/2017,5,458.66,200.94,52.30,20.5
09/12/2017,6,367.12,257.89,0.00,21.5
09/12/2017,7,417.44,258.24,0.00,23.0
09/12/2017,8,479.89,258.36,0.00,24.0
09/12/2017,9,508.54,258.42,0.00,25.0
09/12/2017,10,532.79,250.93,0.00,26.5
09/12/2017,11,537.75,251.59,0.00,27.5
09/12/2017,12,490.75,251.81,0.00,28.0
09/12/2017,13,480.17,251.52,0.00,28.0
09/12/2017,14,467.34,251.20,0.00,27.0
09/12/2017,15,460.73,250.92,0.00,26.0
09/12/2017,16,446.99,250.75,0.00,25.0
09/12/2017,17,484.80,251.93,0.00,23.5
09/12/2017,18,686.38,138.50,0.00,22.0
09/12/2017,19,670.96,138.38,0.00,20.5
09/12/2017,20,610.31,138.36,0.00,20.5
09/12/2017,21,551.33,138.51,0.00,20.5
09/12/2017,22,463.02,200.65,52.27,20.0
09/12/2017,23,403.80,200.50,52.14,19.5
10/12/2017,0,368.61,194.83,45.83,19.0
10/12/2017,1,350.55,194.89,45.89,18.5
10/12/2017,2,338.46,194.78,45.63,18.0
10/12/2017,3,332.56,194.81,45.66,17.5
10/12/2017,4,336.35,194.77,45.61,17.0
10/12/2017,5,355.33,194.83,45.65,17.5
10/12/2017,6,340.20,194.67,35.55,18.0
10/12/2017,7,363.57,194.56,35.34,18.5
10/12/2017,8,364.90,209.62,40.60,19.5
10/12/2017,9,354.07,209.65,10.86,20.5
10/12/2017,10,354.64,211.62,2.92,22.0
10/12/2017,11,324.24,258.41,0.00,23.0
10/12/2017,12,324.12,258.39,0.00,23.5
10/12/2017,13,320.52,258.48,0.00,24.0
10/12/2017,14,310.34,258.40,0.00,23.5
10/12/2017,15,315.77,258.36,0.00,22.5
10/12/2017,16,323.96,258.13,0.00,21.0
10/12/2017,17,365.38,273.41,0.00,19.5
10/12/2017,18,602.48,147.42,0.00,18.5
10/12/2017,19,632.76,147.29,36.27,18.0
10/12/2017,20,573.50,147.29,32.34,17.5
10/12/2017,21,490.10,147.40,22.52,17.5
10/12/2017,22,391.44,194.60,45.70,17.5
10/12/2017,23,352.44,194.48,45.37,17.0
11/12/2017,0,302.01,199.92,21.18,17.0
11/12/2017,1,315.30,194.31,45.29,17.0
11/12/2017,2,310.80,194.30,45.24,16.5
11/12/2017,3,321.21,194.30,45.20,16.0
11/12/2017,4,337.22,194.30,45.18,16.0
11/12/2017,5,385.89,194.43,45.38,16.5
11/12/2017,6,330.43,249.03,0.00,17.0
11/12/2017,7,393.25,255.12,0.00,18.0
11/12/2017,8,453.32,257.34,0.00,19.0
11/12/2017,9,491.04,257.45,0.00,20.5
11/12/2017,10,521.38,257.46,0.00,22.0
11/12/2017,11,545.06,257.79,0.00,22.5
11/12/2017,12,525.20,257.58,0.00,23.5
11/12/2017,13,559.65,257.60,0.00,24.5
11/12/2017,14,567.59,257.51,0.00,25.0
11/12/2017,15,566.41,257.56,0.00,24.5
11/12/2017,16,530.85,256.52,0.00,23.0
11/12/2017,17,534.32,251.44,0.00,21.0
11/12/2017,18,742.13,128.01,11.76,19.5
11/12/2017,19,721.32,128.03,11.85,18.5
11/12/2017,20,667.17,128.05,11.70,18.0
11/12/2017,21,571.96,128.03,0.00,17.5
11/12/2017,22,430.83,195.26,16.74,17.0
11/12/2017,23,374.95,195.21,16.49,17.0
12/12/2017,0,351.31,207.42,29.03,17.0
12/12/2017,1,367.12,192.44,43.43,17.0
12/12/2017,2,361.02,192.31,43.28,16.5
12/12/2017,3,362.87,192.32,43.27,16.0
12/12/2017,4,384.83,192.33,43.31,16.0
12/12/2017,5,421.83,192.37,43.40,16.0
12/12/2017,6,355.55,257.67,0.00,16.0
12/12/2017,7,414.33,257.91,0.00,17.0
12/12/2017,8,466.95,258.12,0.00,18.5
12/12/2017,9,509.31,257.65,0.00,20.5
12/12/2017,10,536.18,257.50,0.00,22.5
12/12/2017,11,556.15,257.45,0.00,23.5
12/12/2017,12,545.44,257.02,0.00,25.0
12/12/2017,13,580.22,257.03,0.00,26.0
12/12/2017,14,590.25,257.01,0.00,26.0
12/12/2017,15,591.05,251.97,0.00,26.5
12/12/2017,16,561.21,247.81,0.00,26.0
12/12/2017,17,561.41,250.23,0.00,24.5
12/12/2017,18,760.49,129.32,11.58,22.5
12/12/2017,19,743.18,129.35,11.60,20.5
12/12/2017,20,686.31,129.31,11.53,19.0
12/12/2017,21,591.57,129.30,0.00,18.0
12/12/2017,22,447.13,207.51,29.25,18.0
12/12/2017,23,393.63,207.46,29.06,18.0
13/12/2017,0,365.27,200.46,22.11,18.0
13/12/2017,1,380.31,185.46,36.48,17.5
13/12/2017,2,374.42,185.46,36.47,17.0
13/12/2017,3,375.21,185.46,36.44,17.0
13/12/2017,4,392.05,185.46,36.48,17.0
13/12/2017,5,427.13,185.46,36.46,16.5
13/12/2017,6,358.74,256.44,0.00,16.5
13/12/2017,7,420.01,256.91,0.00,17.5
13/12/2017,8,478.65,258.34,0.00,19.5
13/12/2017,9,518.80,258.20,0.00,21.5
13/12/2017,10,552.80,251.92,0.00,22.0
13/12/2017,11,571.68,251.74,0.00,23.5
13/12/2017,12,563.71,246.94,0.00,25.5
13/12/2017,13,591.19,249.07,0.00,26.5
13/12/2017,14,605.64,244.58,0.00,27.0
13/12/2017,15,604.28,243.05,0.00,27.0
13/12/2017,16,575.25,235.69,0.00,26.0
13/12/2017,17,555.20,246.26,0.00,24.5
13/12/2017,18,767.61,119.65,0.00,22.5
13/12/2017,19,760.06,119.65,10.00,20.5
13/12/2017,20,708.91,119.65,11.45,19.5
13/12/2017,21,620.34,119.65,10.00,19.0
13/12/2017,22,458.45,200.46,22.18,18.5
13/12/2017,23,400.06,200.46,22.03,18.0
14/12/2017,0,370.48,188.02,9.39,18.0
14/12/2017,1,381.03,185.96,36.97,17.5
14/12/2017,2,371.24,185.96,36.96,16.5
14/12/2017,3,378.07,185.95,36.95,16.0
14/12/2017,4,394.76,185.95,36.93,16.0
14/12/2017,5,428.23,186.01,37.02,16.0
14/12/2017,6,358.04,257.92,0.00,16.0
14/12/2017,7,410.62,258.13,0.00,17.5
14/12/2017,8,476.68,258.00,0.00,19.5
14/12/2017,9,518.44,257.95,0.00,21.0
14/12/2017,10,550.83,257.83,0.00,23.0
14/12/2017,11,583.92,257.90,0.00,25.5
14/12/2017,12,567.99,257.81,0.00,27.5
14/12/2017,13,596.87,257.71,0.00,28.0
14/12/2017,14,628.83,257.59,0.00,28.5
14/12/2017,15,627.80,257.56,0.00,29.0
14/12/2017,16,594.48,254.63,0.00,28.5
14/12/2017,17,572.53,263.94,0.00,26.0
14/12/2017,18,790.55,120.44,4.14,23.5
14/12/2017,19,779.17,120.39,8.54,22.0
14/12/2017,20,727.41,120.37,10.00,21.5
14/12/2017,21,647.19,120.40,10.00,21.5
14/12/2017,22,489.69,188.21,9.85,21.0
14/12/2017,23,425.87,188.14,9.72,21.0
15/12/2017,0,391.27,195.92,17.42,21.0
15/12/2017,1,399.63,193.89,45.03,20.5
15/12/2017,2,390.76,193.87,44.96,19.5
15/12/2017,3,386.19,193.85,44.91,18.5
15/12/2017,4,402.06,193.84,44.93,18.0
15/12/2017,5,438.20,193.90,45.00,18.0
15/12/2017,6,367.26,257.83,0.00,18.5
15/12/2017,7,435.43,257.80,0.00,19.5
15/12/2017,8,508.39,258.00,0.00,21.0
15/12/2017,9,559.62,257.54,0.00,23.5
15/12/2017,10,591.77,257.64,0.00,25.5
15/12/2017,11,620.01,257.63,0.00,27.0
15/12/2017,12,602.48,257.61,0.00,28.0
15/12/2017,13,628.09,257.65,0.00,28.5
15/12/2017,14,645.34,257.17,0.00,29.0
15/12/2017,15,638.11,257.28,0.00,29.0
15/12/2017,16,582.02,257.12,0.00,28.0
15/12/2017,17,556.95,271.83,0.00,26.5
15/12/2017,18,777.76,128.36,0.00,25.0
15/12/2017,19,769.00,128.29,0.00,23.5
15/12/2017,20,725.39,128.29,0.00,22.5
15/12/2017,21,662.00,128.27,0.00,22.5
15/12/2017,22,521.02,196.05,17.51,22.5
15/12/2017,23,461.50,195.98,17.36,22.5
16/12/2017,0,448.56,193.89,45.08,22.5
16/12/2017,1,420.91,193.87,45.00,21.5
16/12/2017,2,399.31,193.81,44.87,20.5
16/12/2017,3,400.25,193.82,44.83,19.5
16/12/2017,4,413.31,193.76,44.76,19.0
16/12/2017,5,435.46,193.80,44.80,19.5
16/12/2017,6,352.39,250.58,0.00,19.5
16/12/2017,7,397.99,251.48,0.00,20.5
16/12/2017,8,461.83,251.65,0.00,23.0
16/12/2017,9,500.63,251.59,0.00,25.0
16/12/2017,10,520.61,251.63,0.00,26.5
16/12/2017,11,540.62,251.69,0.00,27.5
16/12/2017,12,490.04,251.61,0.00,28.0
16/12/2017,13,478.08,251.56,0.00,28.5
16/12/2017,14,482.61,251.24,0.00,28.5
16/12/2017,15,469.35,251.29,0.00,28.0
16/12/2017,16,466.63,241.82,0.00,27.5
16/12/2017,17,504.18,251.19,0.00,27.0
16/12/2017,18,697.41,147.78,8.15,26.5
16/12/2017,19,689.68,147.66,8.61,25.5
16/12/2017,20,648.36,147.65,8.45,24.5
16/12/2017,21,575.53,147.79,0.00,23.5
16/12/2017,22,494.65,193.52,44.54,23.0
16/12/2017,23,432.83,193.37,44.43,22.5
17/12/2017,0,387.06,185.12,36.19,22.0
17/12/2017,1,362.11,185.02,36.06,21.5
17/12/2017,2,348.06,184.98,35.99,20.5
17/12/2017,3,340.68,185.05,36.04,19.5
17/12/2017,4,348.46,185.09,36.04,19.0
17/12/2017,5,364.30,185.03,35.95,19.5
17/12/2017,6,355.19,193.00,34.04,20.0
17/12/2017,7,378.11,192.85,33.84,20.5
17/12/2017,8,391.16,207.91,39.16,22.0
17/12/2017,9,397.85,209.93,11.43,24.0
17/12/2017,10,409.84,209.91,1.64,26.0
17/12/2017,11,374.94,258.14,0.00,27.5
17/12/2017,12,380.30,258.07,0.00,28.5
17/12/2017,13,390.02,258.18,0.00,29.5
17/12/2017,14,399.84,258.10,0.00,30.5
17/12/2017,15,402.71,258.02,0.00,31.0
17/12/2017,16,403.30,257.80,0.00,30.5
17/12/2017,17,420.36,285.34,0.00,29.0
17/12/2017,18,668.36,147.21,0.00,27.0
17/12/2017,19,671.91,147.18,0.00,26.0
17/12/2017,20,639.25,147.17,0.00,25.5
17/12/2017,21,574.24,147.15,0.00,24.0
17/12/2017,22,489.20,184.85,35.81,22.5
17/12/2017,23,430.91,184.82,35.78,24.5
18/12/2017,0,371.52,189.45,10.64,23.5
18/12/2017,1,379.13,174.66,25.61,24.0
18/12/2017,2,363.46,174.66,25.55,22.0
18/12/2017,3,366.36,174.65,25.52,20.0
18/12/2017,4,383.11,174.66,25.53,19.0
18/12/2017,5,422.41,174.77,25.72,20.0
18/12/2017,6,369.79,244.12,0.00,21.0
18/12/2017,7,465.96,246.25,0.00,21.5
18/12/2017,8,542.39,258.18,0.00,23.0
18/12/2017,9,595.91,258.17,0.00,25.0
18/12/2017,10,641.41,257.82,0.00,27.0
18/12/2017,11,667.96,258.22,0.00,28.5
18/12/2017,12,668.79,251.75,0.00,29.5
18/12/2017,13,676.48,249.39,0.00,29.5
18/12/2017,14,682.98,248.62,0.00,29.0
18/12/2017,15,680.14,248.02,0.00,29.0
18/12/2017,16,637.95,236.02,0.00,29.0
18/12/2017,17,610.85,247.39,0.00,28.5
18/12/2017,18,822.10,118.30,10.58,27.0
18/12/2017,19,813.11,118.32,10.56,26.0
18/12/2017,20,760.59,118.33,10.42,25.0
18/12/2017,21,692.19,118.31,10.42,23.5
18/12/2017,22,525.63,178.90,0.00,23.0
18/12/2017,23,460.23,179.00,0.00,23.0
19/12/2017,0,415.02,200.80,22.33,22.5
19/12/2017,1,421.82,185.82,36.68,22.0
19/12/2017,2,409.28,185.69,36.54,21.5
19/12/2017,3,409.52,185.70,36.52,20.0
19/12/2017,4,424.16,185.71,36.53,19.0
19/12/2017,5,458.46,185.74,36.69,20.0
19/12/2017,6,378.61,257.54,0.00,20.5
19/12/2017,7,456.89,258.12,0.00,21.5
19/12/2017,8,545.91,258.23,0.00,23.5
19/12/2017,9,610.95,252.45,0.00,25.0
19/12/2017,10,632.70,252.29,0.00,27.0
19/12/2017,11,657.25,252.64,0.00,28.5
19/12/2017,12,648.59,252.55,0.00,29.5
19/12/2017,13,660.72,257.93,0.00,30.0
19/12/2017,14,690.35,257.73,0.00,30.0
19/12/2017,15,698.44,257.67,0.00,29.5
19/12/2017,16,641.14,252.01,0.00,28.5
19/12/2017,17,616.69,253.04,0.00,27.5
19/12/2017,18,803.14,128.18,0.00,26.0
19/12/2017,19,789.94,128.21,0.00,25.0
19/12/2017,20,746.64,128.17,0.00,24.5
19/12/2017,21,669.86,128.16,0.00,24.0
19/12/2017,22,529.22,200.89,22.42,23.5
19/12/2017,23,464.05,200.84,22.42,22.5
20/12/2017,0,422.46,203.79,25.41,22.0
20/12/2017,1,422.46,188.80,39.67,21.5
20/12/2017,2,408.48,188.78,39.63,20.5
20/12/2017,3,404.53,188.77,39.64,19.5
20/12/2017,4,406.10,188.77,39.64,19.0
20/12/2017,5,439.42,188.87,39.81,19.0
20/12/2017,6,369.81,257.59,0.00,19.5
20/12/2017,7,435.91,258.23,0.00,20.5
20/12/2017,8,520.82,258.53,0.00,22.5
20/12/2017,9,576.80,258.02,0.00,24.5
20/12/2017,10,606.54,257.66,0.00,26.0
20/12/2017,11,623.05,257.86,0.00,27.5
20/12/2017,12,611.08,258.09,0.00,29.0
20/12/2017,13,646.08,258.18,0.00,30.5
20/12/2017,14,663.75,257.97,0.00,31.0
20/12/2017,15,664.89,257.76,0.00,31.0
20/12/2017,16,618.56,257.47,0.00,30.5
20/12/2017,17,585.51,269.35,0.00,29.5
20/12/2017,18,795.71,133.31,0.00,27.5
20/12/2017,19,780.55,133.24,0.00,25.5
20/12/2017,20,735.26,133.22,0.00,24.5
20/12/2017,21,669.36,133.21,0.00,23.5
20/12/2017,22,532.55,205.99,27.57,23.0
20/12/2017,23,468.51,205.95,27.44,22.5
21/12/2017,0,423.44,200.80,22.33,22.0
21/12/2017,1,425.22,185.74,36.54,21.5
21/12/2017,2,415.55,185.74,36.54,20.5
21/12/2017,3,412.73,185.72,36.50,19.5
21/12/2017,4,424.77,185.73,36.53,19.0
21/12/2017,5,456.22,185.78,36.63,20.0
21/12/2017,6,381.90,257.71,0.00,20.5
21/12/2017,7,444.27,258.03,0.00,21.0
21/12/2017,8,534.43,258.28,0.00,23.0
21/12/2017,9,582.40,258.41,0.00,25.0
21/12/2017,10,611.94,257.81,0.00,26.5
21/12/2017,11,632.73,258.00,0.00,28.0
21/12/2017,12,609.49,258.04,0.00,29.5
21/12/2017,13,628.30,258.05,0.00,30.5
21/12/2017,14,653.08,257.87,0.00,31.5
21/12/2017,15,654.91,257.75,0.00,31.5
21/12/2017,16,609.59,257.24,0.00,29.5
21/12/2017,17,571.56,272.80,0.00,27.0
21/12/2017,18,792.98,133.30,0.00,25.0
21/12/2017,19,784.34,133.25,0.00,23.5
21/12/2017,20,737.66,133.23,5.21,23.0
21/12/2017,21,676.73,133.26,0.00,23.0
21/12/2017,22,536.70,202.98,24.61,23.0
21/12/2017,23,471.44,202.92,24.52,22.5
22/12/2017,0,425.49,200.71,22.30,22.0
22/12/2017,1,424.66,185.64,36.54,21.5
22/12/2017,2,411.30,185.60,36.49,20.0
22/12/2017,3,408.83,185.63,36.48,19.0
22/12/2017,4,425.77,185.54,36.42,19.0
22/12/2017,5,455.18,185.58,36.52,19.5
22/12/2017,6,370.78,257.71,0.00,20.0
22/12/2017,7,435.50,257.75,0.00,21.0
22/12/2017,8,521.99,257.74,0.00,23.0
22/12/2017,9,575.89,257.93,0.00,25.0
22/12/2017,10,602.69,258.01,0.00,26.5
22/12/2017,11,623.24,258.08,0.00,27.5
22/12/2017,12,601.52,254.65,0.00,28.0
22/12/2017,13,585.83,257.96,0.00,29.0
22/12/2017,14,603.26,254.55,0.00,30.0
22/12/2017,15,597.51,254.16,0.00,29.5
22/12/2017,16,562.61,254.44,0.00,29.0
22/12/2017,17,559.65,255.39,0.00,28.0
22/12/2017,18,784.41,132.23,12.57,25.0
22/12/2017,19,760.14,132.21,0.00,23.0
22/12/2017,20,719.43,132.20,2.91,23.0
22/12/2017,21,663.96,132.19,10.28,22.5
22/12/2017,22,520.19,201.90,23.78,22.0
22/12/2017,23,444.99,201.85,23.44,21.5
23/12/2017,0,431.74,199.74,50.95,21.0
23/12/2017,1,401.52,186.72,37.60,21.0
23/12/2017,2,388.08,186.71,37.53,20.0
23/12/2017,3,381.99,186.71,37.50,19.0
23/12/2017,4,390.50,186.70,37.56,19.0
23/12/2017,5,421.01,184.75,35.58,19.0
23/12/2017,6,334.42,257.86,0.00,19.5
23/12/2017,7,361.67,258.09,0.00,21.5
23/12/2017,8,409.48,258.54,0.00,23.5
23/12/2017,9,446.47,258.62,0.00,25.5
23/12/2017,10,460.75,258.52,0.00,27.5
23/12/2017,11,468.52,258.51,0.00,28.5
23/12/2017,12,438.38,258.40,0.00,30.0
23/12/2017,13,432.50,258.24,0.00,31.0
23/12/2017,14,433.55,258.06,0.00,31.0
23/12/2017,15,430.51,257.97,0.00,31.0
23/12/2017,16,428.02,257.68,0.00,30.5
23/12/2017,17,442.84,277.69,0.00,29.5
23/12/2017,18,671.32,152.24,0.00,28.0
23/12/2017,19,674.51,152.23,0.00,26.0
23/12/2017,20,643.20,152.20,0.00,24.5
23/12/2017,21,579.68,152.20,0.00,23.5
23/12/2017,22,502.37,191.90,43.04,22.5
23/12/2017,23,436.05,189.86,40.94,22.0
24/12/2017,0,395.78,139.24,0.00,22.0
24/12/2017,1,406.98,123.29,18.79,21.5
24/12/2017,2,386.19,123.00,18.46,20.5
24/12/2017,3,377.57,122.92,18.36,19.5
24/12/2017,4,380.62,123.13,18.58,19.0
24/12/2017,5,405.65,123.74,19.21,19.5
24/12/2017,6,405.98,137.53,32.99,20.0
24/12/2017,7,425.59,137.46,32.73,21.0
24/12/2017,8,412.60,144.58,0.00,23.0
24/12/2017,9,430.05,144.58,0.00,25.0
24/12/2017,10,413.35,179.15,0.00,27.0
24/12/2017,11,421.29,179.16,0.00,28.0
24/12/2017,12,423.65,179.00,0.00,29.0
24/12/2017,13,427.95,178.96,0.00,30.0
24/12/2017,14,423.66,188.62,0.00,30.5
24/12/2017,15,421.29,188.54,0.00,30.5
24/12/2017,16,415.34,188.26,0.00,29.5
24/12/2017,17,418.68,227.62,0.00,28.5
24/12/2017,18,625.10,142.22,9.84,27.0
24/12/2017,19,599.74,142.21,0.00,25.5
24/12/2017,20,555.38,142.17,0.00,24.5
24/12/2017,21,515.06,142.16,0.00,23.5
24/12/2017,22,481.69,139.34,0.00,23.0
24/12/2017,23,453.61,139.45,0.00,22.5
25/12/2017,0,484.84,98.44,38.72,21.5
25/12/2017,1,434.59,97.35,37.58,20.5
25/12/2017,2,399.65,96.55,36.75,19.5
25/12/2017,3,382.08,96.06,36.24,19.0
25/12/2017,4,379.47,95.88,36.05,19.0
25/12/2017,5,381.08,96.01,36.15,19.0
25/12/2017,6,402.57,10.05,0.00,19.0
25/12/2017,7,419.60,0.15,0.00,20.5
25/12/2017,8,446.13,0.18,0.00,22.5
25/12/2017,9,472.36,0.19,0.00,24.0
25/12/2017,10,422.48,74.76,0.00,26.0
25/12/2017,11,437.98,74.78,0.00,27.5
25/12/2017,12,447.31,74.79,0.00,29.0
25/12/2017,13,454.53,74.79,0.01,30.0
25/12/2017,14,440.44,155.52,56.10,29.5
25/12/2017,15,444.16,155.56,56.18,28.5
25/12/2017,16,437.86,155.62,56.27,27.5
25/12/2017,17,432.19,157.68,13.82,27.0
25/12/2017,18,581.58,132.15,0.00,25.5
25/12/2017,19,587.09,132.18,0.00,23.5
25/12/2017,20,544.32,132.15,0.00,22.5
25/12/2017,21,473.79,132.11,0.00,21.5
25/12/2017,22,431.12,132.59,32.77,21.0
25/12/2017,23,384.16,132.57,32.83,21.0
26/12/2017,0,358.70,165.71,66.00,21.0
26/12/2017,1,357.67,165.69,80.93,20.5
26/12/2017,2,349.42,165.70,80.93,19.5
26/12/2017,3,344.41,165.67,80.90,18.5
26/12/2017,4,359.53,165.67,80.91,18.0
26/12/2017,5,396.73,165.73,80.96,18.5
26/12/2017,6,401.63,179.77,70.16,19.5
26/12/2017,7,424.43,179.79,40.22,20.0
26/12/2017,8,439.18,211.29,2.62,21.5
26/12/2017,9,485.07,211.29,2.62,23.5
26/12/2017,10,523.63,211.22,2.67,25.5
26/12/2017,11,545.80,211.23,2.61,27.5
26/12/2017,12,538.55,211.23,2.55,28.0
26/12/2017,13,563.33,211.23,2.57,28.5
26/12/2017,14,534.89,258.33,0.00,28.5
26/12/2017,15,527.79,258.21,0.00,28.5
26/12/2017,16,510.66,257.42,0.00,28.0
26/12/2017,17,478.68,282.05,0.00,26.5
26/12/2017,18,726.81,132.19,10.58,25.0
26/12/2017,19,710.25,132.19,0.00,23.5
26/12/2017,20,664.83,132.18,0.00,22.5
26/12/2017,21,580.59,132.18,0.00,22.0
26/12/2017,22,524.89,99.80,0.19,21.5
26/12/2017,23,463.69,99.83,0.17,21.0
27/12/2017,0,433.25,133.47,34.20,21.0
27/12/2017,1,422.83,133.45,49.07,20.5
27/12/2017,2,411.57,133.46,49.05,19.5
27/12/2017,3,407.37,133.43,49.02,18.5
27/12/2017,4,415.43,133.43,48.98,18.0
27/12/2017,5,444.46,133.49,49.04,18.0
27/12/2017,6,445.40,147.53,38.28,18.5
27/12/2017,7,455.57,149.55,10.22,19.5
27/12/2017,8,452.52,208.68,0.00,21.0
27/12/2017,9,495.04,208.79,0.00,23.5
27/12/2017,10,524.76,208.59,0.00,25.5
27/12/2017,11,544.58,208.61,0.00,27.0
27/12/2017,12,540.68,208.52,0.00,28.0
27/12/2017,13,564.41,208.62,0.00,29.0
27/12/2017,14,532.98,258.21,0.00,30.0
27/12/2017,15,533.06,257.84,0.00,29.5
27/12/2017,16,516.53,257.24,0.00,29.0
27/12/2017,17,502.85,268.60,0.00,28.0
